,Code,Name,Market,Marcap
1153,236200,슈프리마,KOSDAQ,153576378550
1154,025950,동신건설,KOSDAQ,153468000000
1155,000970,한국주철관,KOSPI,153447365000
1156,070960,용평리조트,KOSPI,153304665605
1157,008700,아남전자,KOSPI,153015642880
1158,317870,엔바이오니아,KOSDAQ,152784004830
1159,031440,신세계푸드,KOSPI,152769336000
1160,362320,청담글로벌,KOSDAQ,152696084700
1161,027050,코리아나,KOSDAQ,152600000000
1162,200470,에이팩트,KOSDAQ,152503534800
1163,376930,노을,KOSDAQ,151873807800
1164,950190,미투젠,KOSDAQ,151687393640
1165,104540,코렌텍,KOSDAQ,151685129300
1166,067390,아스트,KOSDAQ,151609209045
1167,290550,디케이티,KOSDAQ,151587172520
1168,039340,한국경제TV,KOSDAQ,151340000000
1169,105330,케이엔더블유,KOSDAQ,151285463760
1170,067900,와이엔텍,KOSDAQ,151239166290
1171,011690,와이투솔루션,KOSPI,151052247220
1172,023800,인지컨트롤스,KOSPI,150977831350
1173,109070,컨버즈,KOSPI,150921943000
1174,002170,삼양통상,KOSPI,150600000000
1175,048910,대원미디어,KOSDAQ,150569983620
1176,065560,녹원씨엔아이,KOSDAQ,150366921250
1177,241790,오션브릿지,KOSDAQ,150239562680
1178,036630,세종텔레콤,KOSDAQ,150040000000
1179,007540,샘표,KOSPI,149541600000
1180,080220,제주반도체,KOSDAQ,149309681055
1181,082800,비보존 제약,KOSDAQ,148733142009
1182,023900,풍국주정,KOSDAQ,148680000000
1183,261200,덴티스,KOSDAQ,148248358220
1184,356680,엑스게이트,KOSDAQ,148036158400
1185,065660,안트로젠,KOSDAQ,148014183330
1186,038880,아이에이,KOSDAQ,147974113300
1187,014530,극동유화,KOSPI,147846340800
1188,216050,인크로스,KOSDAQ,147311756340
1189,300120,라온피플,KOSDAQ,147310604840
1190,214330,금호에이치티,KOSPI,147304822904
1191,004090,한국석유,KOSPI,147251792000
1192,317830,에스피시스템스,KOSDAQ,147096273050
1193,311690,CJ 바이오사이언스,KOSDAQ,147075782280
1194,017370,우신시스템,KOSPI,146695572540
1195,033310,엠투엔,KOSDAQ,146442298530
1196,023600,삼보판지,KOSDAQ,146338500000
1197,206400,베노티앤알,KOSDAQ,146115827840
1198,049720,고려신용정보,KOSDAQ,145860000000
1199,094280,효성ITX,KOSPI,145748902000
1200,337930,브랜드엑스코퍼레이션,KOSDAQ,145747613220
1201,005960,동부건설,KOSPI,145712877310
1202,115160,휴맥스,KOSDAQ,145541110440
1203,140670,알에스오토메이션,KOSDAQ,145315046800
1204,347890,엠투아이,KOSDAQ,144968500520
1205,357580,아모센스,KOSDAQ,144965810880
1206,066700,테라젠이텍스,KOSDAQ,144511235750
1207,317240,TS트릴리온,KOSDAQ,144315971000
1208,219130,타이거일렉,KOSDAQ,144281526500
1209,382480,지아이텍,KOSDAQ,143850346700
1210,302430,이노메트리,KOSDAQ,143564836800
1211,377030,맥스트,KOSDAQ,143454565060
1212,014940,오리엔탈정공,KOSDAQ,143329163845
1213,111710,남화산업,KOSDAQ,143292480000
1214,032860,더라미,KOSDAQ,143288374320
1215,391710,코닉오토메이션,KOSDAQ,143186115900
1216,000860,강남제비스코,KOSPI,143000000000
1217,078940,코드네이처,KOSDAQ,142391863035
1218,171120,라이온켐텍,KOSDAQ,142350478400
1219,069460,대호에이엘,KOSPI,142133439800
1220,009730,코센,KOSDAQ,141720617555
1221,061250,화일약품,KOSDAQ,141714919380
1222,223250,드림씨아이에스,KOSDAQ,141662948000
1223,006890,태경케미컬,KOSPI,141636000000
1224,389030,지니너스,KOSDAQ,141464438150
1225,068790,DMS,KOSDAQ,141295100750
1226,036120,SCI평가정보,KOSDAQ,140935000000
1227,248170,샘표식품,KOSPI,140931623100
1228,064820,케이프,KOSDAQ,140602862400
1229,373170,엠아이큐브솔루션,KOSDAQ,140580553500
1230,291230,엔피,KOSDAQ,140359018710
1231,006490,인스코비,KOSPI,140089710195
1232,263600,덕우전자,KOSDAQ,139868121800
1233,067290,JW신약,KOSDAQ,139470269760
1234,02826K,삼성물산우B,KOSPI,139307580000
1235,203400,에이비온,KOSDAQ,139156657770
1236,071200,인피니트헬스케어,KOSDAQ,139059810600
1237,241840,에이스토리,KOSDAQ,138997712580
1238,029480,광무,KOSDAQ,138874883900
1239,000180,성창기업지주,KOSPI,138805684000
1240,207760,미스터블루,KOSDAQ,138781234432
1241,036710,심텍홀딩스,KOSDAQ,138764916150
1242,400760,NH올원리츠,KOSPI,138627000000
1243,054780,키이스트,KOSDAQ,138593852370
1244,008040,사조동아원,KOSPI,138321708000
1245,061040,알에프텍,KOSDAQ,137823367405
1246,372910,한컴라이프케어,KOSPI,137680169850
1247,256940,케이피에스,KOSDAQ,137615149720
1248,021080,에이티넘인베스트,KOSDAQ,137280000000
1249,041590,플래스크,KOSDAQ,137223216972
1250,126880,제이엔케이히터,KOSDAQ,137140976730
1251,047400,유니온머티리얼,KOSPI,137130000000
1252,214420,토니모리,KOSPI,137112354300
1253,403490,우듬지팜,KOSDAQ,137087586200
1254,010170,대한광통신,KOSDAQ,137026034274
1255,004890,동일산업,KOSPI,136297083000
1256,322180,티라유텍,KOSDAQ,136256016000
1257,025820,이구산업,KOSPI,136108940000
1258,049080,기가레인,KOSDAQ,136068005241
1259,007330,푸른저축은행,KOSDAQ,136046856000
1260,011300,성안,KOSPI,135712359705
1261,004970,신라교역,KOSPI,135520000000
1262,037460,삼지전자,KOSDAQ,135117362160
1263,096775,SK이노베이션우,KOSPI,135079693200
1264,353590,오토앤,KOSDAQ,134935973600
1265,140070,서플러스글로벌,KOSDAQ,134636320000
1266,100590,머큐리,KOSDAQ,134611574400
1267,183490,엔지켐생명과학,KOSDAQ,134573719084
1268,052710,아모텍,KOSDAQ,134166700620
1269,004080,신흥,KOSPI,134045000000
1270,377450,리파인,KOSDAQ,133960900000
1271,124560,태웅로직스,KOSDAQ,133881795240
1272,024090,디씨엠,KOSPI,133836000000
1273,003830,대한화섬,KOSPI,133729600000
1274,058630,엠게임,KOSDAQ,133484679910
1275,067370,선바이오,KOSDAQ,133478936200
1276,408900,스튜디오미르,KOSDAQ,132941640000
1277,066980,이엔코퍼레이션,KOSDAQ,132593886850
1278,013580,계룡건설,KOSPI,132534659880
1279,267850,아시아나IDT,KOSPI,132312000000
1280,038390,레드캡투어,KOSDAQ,132106202400
1281,054050,농우바이오,KOSDAQ,132091822640
1282,032560,황금에스티,KOSPI,131920000000
1283,107640,한중엔시에스,KONEX,131685090500
1284,009270,신원,KOSPI,131618294748
1285,014160,대영포장,KOSPI,131590982486
1286,019440,세아특수강,KOSPI,131206700000
1287,051980,중앙디앤엠,KOSDAQ,131098234790
1288,361390,제노코,KOSDAQ,130738752270
1289,000500,가온전선,KOSPI,130675929300
1290,010040,한국내화,KOSPI,130593257160
1291,063160,종근당바이오,KOSPI,130565895600
1292,054670,대한뉴팜,KOSDAQ,130486222800
1293,096630,에스코넥,KOSDAQ,130410685898
1294,017550,수산중공업,KOSPI,130374168645
1295,004310,현대약품,KOSPI,130240000000
1296,089470,HDC현대EP,KOSPI,130152000000
1297,003547,대신증권2우B,KOSPI,129900000000
1298,019550,SBI인베스트먼트,KOSDAQ,129815326575
1299,255440,야스,KOSDAQ,129665940000
1300,053700,삼보모터스,KOSDAQ,129630517200
1301,003350,한국화장품제조,KOSPI,129615200000
1302,005430,한국공항,KOSPI,129503919500
1303,041440,현대에버다임,KOSDAQ,129353115680
1304,017900,광전자,KOSPI,129214591490
1305,026150,특수건설,KOSDAQ,128965532850
1306,054800,아이디스홀딩스,KOSDAQ,128933039760
1307,037440,희림,KOSDAQ,128782893750
1308,263860,지니언스,KOSDAQ,128729898000
1309,348080,큐라티스,KOSDAQ,128701585300
1310,072870,메가스터디,KOSDAQ,128507938020
1311,253840,수젠텍,KOSDAQ,128403647820
1312,361570,알비더블유,KOSDAQ,127999750770
1313,041930,동아화성,KOSDAQ,127980000000
1314,222040,코스맥스엔비티,KOSDAQ,127893600000
1315,065680,우주일렉트로,KOSDAQ,127797300000
1316,305090,마이크로디지탈,KOSDAQ,127751544880
1317,333620,엔시스,KOSDAQ,127731762400
1318,120240,대정화금,KOSDAQ,127629440250
1319,002700,신일전자,KOSPI,127601347716
1320,086670,비엠티,KOSDAQ,127478680780
1321,052420,오성첨단소재,KOSDAQ,127470110856
1322,089850,유비벨록스,KOSDAQ,127435584060
1323,036580,팜스코,KOSPI,127262322495
1324,140610,엔솔바이오사이언스,KONEX,127118536360
1325,046140,SBS콘텐츠허브,KOSDAQ,126849610050
1326,274400,이노시뮬레이션,KOSDAQ,126759379460
1327,417860,오브젠,KOSDAQ,126480665000
1328,003460,유화증권,KOSPI,126446385450
1329,363260,모비데이즈,KOSDAQ,126403613742
1330,332570,와이팜,KOSDAQ,126304271240
1331,009190,대양금속,KOSPI,125908364100
1332,408920,메쎄이상,KOSDAQ,125806444050
1333,265560,영화테크,KOSDAQ,125716516800
1334,263690,디알젬,KOSDAQ,125714271000
1335,251120,바이오에프디엔씨,KOSDAQ,125652865000
1336,006370,대구백화점,KOSPI,125638903710
1337,309930,오하임앤컴퍼니,KOSDAQ,125312047100
1338,044990,에이치엔에스하이텍,KONEX,125284547520
1339,060310,3S,KOSDAQ,125224536360
1340,368770,파이버프로,KOSDAQ,125174597250
1341,053280,예스24,KOSDAQ,125000000000
1342,012800,대창,KOSPI,124862483630
1343,120030,조선선재,KOSPI,124633214100
1344,434480,모니터랩,KOSDAQ,124580885000
1345,003650,미창석유,KOSPI,124386548000
1346,234300,에스트래픽,KOSDAQ,124308072630
1347,417500,제이아이테크,KOSDAQ,123926332320
1348,058860,KTis,KOSPI,123895120000
1349,053450,세코닉스,KOSDAQ,123519905050
1350,199820,제일전기공업,KOSDAQ,123432100000
1351,094850,참좋은여행,KOSDAQ,123340000000
1352,004100,태양금속,KOSPI,123312000000
1353,348350,위드텍,KOSDAQ,123221560000
1354,263050,유틸렉스,KOSDAQ,123155564250
1355,024060,흥구석유,KOSDAQ,123150000000
1356,340810,씨유박스,KOSDAQ,123036067290
1357,023440,제이스코홀딩스,KOSDAQ,122901271220
1358,438700,버넥트,KOSDAQ,122819064800
1359,000440,중앙에너비스,KOSDAQ,122736732300
1360,293580,나우IB,KOSDAQ,122681370000
1361,396300,세아메카닉스,KOSDAQ,122646385000
1362,294140,레몬,KOSDAQ,122285000000
1363,104620,노랑풍선,KOSDAQ,122142791460
1364,950110,SBI핀테크솔루션즈,KOSDAQ,121705852400
1365,001750,한양증권,KOSPI,121684785040
1366,271830,팸텍,KOSDAQ,121641252810
1367,003100,선광,KOSDAQ,121440000000
1368,112290,와이씨켐,KOSDAQ,121326540000
1369,065530,와이어블,KOSDAQ,121313700000
1370,039860,나노엔텍,KOSDAQ,121170474040
1371,066590,우수AMS,KOSDAQ,121126622400
1372,195990,에이비프로바이오,KOSDAQ,120898318356
1373,215090,휴센텍,KOSDAQ,120843123170
1374,178780,일월지엠엘,KOSDAQ,120790286750
1375,086820,바이오솔루션,KOSDAQ,120767007580
1376,067570,엔브이에이치코리아,KOSDAQ,120395350000
1377,155650,와이엠씨,KOSDAQ,120351532440
1378,023000,삼원강재,KOSPI,120000000000
1379,004840,DRB동일,KOSPI,119779300000
1380,267290,경동도시가스,KOSPI,119676741800
1381,264660,씨앤지하이테크,KOSDAQ,119643509250
1382,050110,캠시스,KOSDAQ,119521247042
1383,009070,KCTC,KOSPI,119400000000
1384,023450,동남합성,KOSPI,119350000000
1385,058400,KNN,KOSDAQ,119319177720
1386,004150,한솔홀딩스,KOSPI,119094315795
1387,288620,에스퓨얼셀,KOSDAQ,118787958320
1388,234690,녹십자웰빙,KOSDAQ,118762726440
1389,260930,씨티케이,KOSDAQ,118757368740
1390,007280,한국특강,KOSPI,118755612080
1391,007820,에스엠코어,KOSDAQ,118600960320
1392,065450,빅텍,KOSDAQ,118479328000
1393,353810,이지바이오,KOSDAQ,118474309800
1394,106080,하이소닉,KOSDAQ,118228288000
1395,002200,한국수출포장,KOSPI,118200000000
1396,373200,하인크코리아,KOSDAQ,117915210000
1397,046120,오르비텍,KOSDAQ,117749384400
1398,073560,우리손에프앤지,KOSDAQ,117703993100
1399,417790,트루엔,KOSDAQ,117586258500
1400,232530,이엠티,KONEX,117569655360
1401,196490,디에이테크놀로지,KOSDAQ,117567593685
1402,100700,세운메디칼,KOSDAQ,117384000000
1403,052330,코텍,KOSDAQ,117276376560
1404,047820,초록뱀미디어,KOSDAQ,117248590800
1405,085670,뉴프렉스,KOSDAQ,117241398995
1406,232680,라온테크,KOSDAQ,117039630240
1407,352910,오비고,KOSDAQ,116916153730
1408,033230,인성정보,KOSDAQ,116861832400
1409,308170,씨티알모빌리티,KOSPI,116837700000
1410,236810,엔비티,KOSDAQ,116790930880
1411,035610,솔본,KOSDAQ,116493947220
1412,074430,아미노로직스,KOSDAQ,116194914612
1413,037370,EG,KOSDAQ,116005873400
1414,078140,대봉엘에스,KOSDAQ,115633018970
1415,049520,유아이엘,KOSDAQ,115460160800
1416,005710,대원산업,KOSDAQ,115216200000
1417,378800,샤페론,KOSDAQ,114893734380
1418,019590,엠벤처투자,KOSDAQ,114764307794
1419,005990,매일홀딩스,KOSDAQ,114685021440
1420,105550,트루윈,KOSDAQ,114659303550
1421,066670,디스플레이텍,KOSDAQ,114581457340
1422,153710,옵티팜,KOSDAQ,114425672400
1423,269620,시스웍,KOSDAQ,114309913620
1424,347000,센코,KOSDAQ,114197216960
1425,417970,모델솔루션,KOSDAQ,114181095000
1426,013990,아가방컴퍼니,KOSDAQ,114119749920
1427,294630,서남,KOSDAQ,113990556420
1428,086040,바이오톡스텍,KOSDAQ,113941883580
1429,159580,제로투세븐,KOSDAQ,113785372480
1430,407400,꿈비,KOSDAQ,113720019940
1431,002600,조흥,KOSPI,113700000000
1432,217190,제너셈,KOSDAQ,113385419820
1433,290720,푸드나무,KOSDAQ,113121809520
1434,034590,인천도시가스,KOSPI,112868653200
1435,302550,리메드,KOSDAQ,112748134400
1436,040420,정상제이엘에스,KOSDAQ,112721598880
1437,250060,모비스,KOSDAQ,112599599000
1438,025560,미래산업,KOSPI,112590149000
1439,950200,소마젠,KOSDAQ,112472410050
1440,170030,현대공업,KOSDAQ,112288800000
1441,306620,네온테크,KOSDAQ,112209602830
1442,037950,엘컴텍,KOSDAQ,112146305232
1443,246720,아스타,KOSDAQ,111943845500
1444,071670,에이테크솔루션,KOSDAQ,111900000000
1445,093190,빅솔론,KOSDAQ,111585649000
1446,217500,러셀,KOSDAQ,111023880000
1447,106190,하이텍팜,KOSDAQ,111010326120
1448,024880,케이피에프,KOSDAQ,110239313340
1449,021320,KCC건설,KOSDAQ,110210000000
1450,241770,메카로,KOSDAQ,110182438400
1451,108380,대양전기공업,KOSDAQ,110120002830
1452,001045,CJ우,KOSPI,110072860100
1453,229000,젠큐릭스,KOSDAQ,109867634250
1454,141000,비아트론,KOSDAQ,109759272600
1455,017040,광명전기,KOSPI,109644165950
1456,051160,지어소프트,KOSDAQ,109558964400
1457,082850,우리바이오,KOSDAQ,109466666280
1458,064850,에프앤가이드,KOSDAQ,109444800000
1459,011150,CJ씨푸드,KOSPI,109409203785
1460,065130,탑엔지니어링,KOSDAQ,109354422100
1461,004830,덕성,KOSPI,109289600000
1462,102370,케이옥션,KOSDAQ,109104152025
1463,068050,팬엔터테인먼트,KOSDAQ,108976189060
1464,053260,금강철강,KOSDAQ,108763200000
1465,215100,로보로보,KOSDAQ,108660744360
1466,304360,에스바이오메딕스,KOSDAQ,108609188080
1467,016740,두올,KOSPI,108128043600
1468,053050,지에스이,KOSDAQ,108105287185
1469,308080,바이젠셀,KOSDAQ,108013515600
1470,049960,쎌바이오텍,KOSDAQ,108006000000
1471,095190,이엠코리아,KOSDAQ,107942928795
1472,214610,미코바이오메드,KOSDAQ,107834714890
1473,004720,팜젠사이언스,KOSPI,107804816080
1474,263700,케어랩스,KOSDAQ,107748810000
1475,072020,중앙백신,KOSDAQ,107568000000
1476,009470,삼화전기,KOSPI,107540713200
1477,264900,크라운제과,KOSPI,107329394500
1478,093920,서원인텍,KOSDAQ,107322000000
1479,000520,삼일제약,KOSPI,107289559710
1480,002460,화성산업,KOSPI,107285500000
1481,020710,시공테크,KOSDAQ,107256639500
1482,376180,피코그램,KOSDAQ,107186113560
1483,067830,세이브존I&C,KOSPI,107116735950
1484,160600,이큐셀,KOSDAQ,106895911200
1485,122310,제노레이,KOSDAQ,106825214960
1486,009300,삼아제약,KOSDAQ,106570100000
1487,090410,덕신하우징,KOSDAQ,106454259450
1488,352700,씨앤투스,KOSDAQ,105697983625
1489,018120,진로발효,KOSDAQ,105342019200
1490,033170,시그네틱스,KOSDAQ,105274375732
1491,377220,프롬바이오,KOSDAQ,105030100000
1492,105740,디케이락,KOSDAQ,105018344420
1493,066620,국보디자인,KOSDAQ,104850000000
1494,333430,일승,KOSDAQ,104778207270
1495,321260,프로이천,KOSDAQ,104733592060
1496,146060,율촌,KOSDAQ,104666407920
1497,060230,소니드,KOSDAQ,104653149960
1498,306040,에스제이그룹,KOSDAQ,104577776800
1499,288980,모아데이타,KOSDAQ,104563350000
1500,101930,인화정공,KOSDAQ,104515096000
1501,301300,바이브컴퍼니,KOSDAQ,104344568320
1502,276040,스코넥,KOSDAQ,104327678940
1503,073010,케이에스피,KOSDAQ,104233700160
1504,424980,마이크로투나노,KOSDAQ,104054086200
1505,086710,선진뷰티사이언스,KOSDAQ,103971945600
1506,412350,레이저쎌,KOSDAQ,103803468650
1507,33626K,두산퓨얼셀1우,KOSPI,103706192000
1508,001540,안국약품,KOSDAQ,103687239000
1509,129920,대성하이텍,KOSDAQ,103685800680
1510,288330,브릿지바이오테라퓨틱스,KOSDAQ,103518320400
1511,008830,대동기어,KOSDAQ,103356480000
1512,380440,엔에이치스팩19호,KOSPI,103298060000
1513,008970,동양철관,KOSPI,103192431720
1514,019010,베뉴지,KOSDAQ,103148000000
1515,254120,자비스,KOSDAQ,103026804500
1516,082660,코스나인,KOSDAQ,102905592372
1517,226400,오스테오닉,KOSDAQ,102791464975
1518,003480,한진중공업홀딩스,KOSPI,102763745760
1519,405000,플라즈맵,KOSDAQ,102730654520
1520,011320,유니크,KOSDAQ,102592890450
1521,127980,화인써키트,KOSDAQ,102296088000
1522,078890,가온그룹,KOSDAQ,102169326980
1523,289080,SV인베스트먼트,KOSDAQ,102156046000
1524,078130,국일제지,KOSDAQ,102093978400
1525,009780,엠에스씨,KOSDAQ,101904000000
1526,284620,카이노스메드,KOSDAQ,101777133420
1527,122350,삼기,KOSDAQ,101599484200
1528,043650,국순당,KOSDAQ,101435166720
1529,196300,애니젠,KOSDAQ,101294212480
1530,225190,삼양옵틱스,KOSDAQ,101293886240
1531,002450,삼익악기,KOSPI,101213562970
1532,096350,대창솔루션,KOSDAQ,101204303562
1533,350520,이지스레지던스리츠,KOSPI,101098469605
1534,027580,상보,KOSDAQ,100963261974
1535,317690,퀀타매트릭스,KOSDAQ,100878207100
1536,053290,NE능률,KOSDAQ,100810472700
1537,048430,유라테크,KOSDAQ,100800000000
1538,227840,현대코퍼레이션홀딩스,KOSPI,100746254520
1539,234100,폴라리스세원,KOSDAQ,100699891544
1540,256630,포인트엔지니어링,KOSDAQ,100624919920
1541,025550,한국선재,KOSDAQ,100418631600
1542,446070,유니드비티플러스,KOSPI,100382093900
1543,013360,일성건설,KOSPI,100324202160
1544,035000,HS애드,KOSPI,100232824450
1545,041920,메디아나,KOSDAQ,100160000000
1546,092460,한라IMS,KOSDAQ,100091628000
1547,376980,원티드랩,KOSDAQ,99957276720
1548,006140,피제이전자,KOSDAQ,99750000000
1549,417840,저스템,KOSDAQ,99671016620
1550,000300,대유플러스,KOSPI,99646468292
1551,355150,코스텍시스,KOSDAQ,99553096005
1552,448710,코츠테크놀로지,KOSDAQ,99501487360
1553,192250,케이사인,KOSDAQ,99434458599
1554,389140,포바이포,KOSDAQ,99433084400
1555,004920,씨아이테크,KOSPI,99426249960
1556,007980,태평양물산,KOSPI,99281218410
1557,032850,비트컴퓨터,KOSDAQ,99074826280
1558,004140,동방,KOSPI,99061696790
1559,187870,디바이스이엔지,KOSDAQ,99005088630
1560,016880,웅진,KOSPI,98709943800
1561,024910,경창산업,KOSDAQ,98323168725
1562,011370,서한,KOSDAQ,98170703645
1563,065710,서호전기,KOSDAQ,98004500000
1564,347770,핌스,KOSDAQ,97828139760
1565,011560,세보엠이씨,KOSDAQ,97823700000
1566,044820,코스맥스비티아이,KOSPI,97767915780
1567,031860,에스유홀딩스,KOSDAQ,97752854610
1568,330350,위더스제약,KOSDAQ,97626557200
1569,142210,유니트론텍,KOSDAQ,97577686440
1570,003610,방림,KOSPI,97322407000
1571,012690,모나리자,KOSPI,97279538300
1572,097800,윈팩,KOSDAQ,97003559488
1573,066410,버킷스튜디오,KOSDAQ,96978744678
1574,039290,인포뱅크,KOSDAQ,96937854700
1575,053980,오상자이엘,KOSDAQ,96903435720
1576,071280,로체시스템즈,KOSDAQ,96674530960
1577,080000,에스엔유,KOSDAQ,96618879050
1578,245620,EDGC,KOSDAQ,96532326102
1579,186230,그린플러스,KOSDAQ,96516076960
1580,059120,아진엑스텍,KOSDAQ,96511100400
1581,042510,라온시큐어,KOSDAQ,96473531270
1582,038870,에코바이오,KOSDAQ,96262535970
1583,244920,에이플러스에셋,KOSPI,96195733715
1584,058730,다스코,KOSPI,96014857950
1585,069540,라이트론,KOSDAQ,95519394540
1586,009200,무림페이퍼,KOSPI,95493366450
1587,226340,본느,KOSDAQ,95421311360
1588,087260,모바일어플라이언스,KOSDAQ,95217118425
1589,189330,씨이랩,KOSDAQ,95039630400
1590,004060,SG세계물산,KOSPI,94937306240
1591,043910,자연과환경,KOSDAQ,94902428368
1592,076080,웰크론한텍,KOSDAQ,94895455200
1593,059210,메타바이오메드,KOSDAQ,94733533470
1594,101170,우림피티에스,KOSDAQ,94500000000
1595,396690,미래에셋글로벌리츠,KOSPI,94445000000
1596,200230,텔콘RF제약,KOSDAQ,94316064879
1597,128660,피제이메탈,KOSDAQ,94128785355
1598,317850,대모,KOSDAQ,94065946000
1599,264850,이랜시스,KOSDAQ,94011301920
1600,123410,코리아에프티,KOSDAQ,93963591000
1601,109860,동일금속,KOSDAQ,93821000000
1602,101140,인바이오젠,KOSPI,93812983978
1603,130580,나이스디앤비,KOSDAQ,93786000000
1604,092440,기신정기,KOSPI,93732000000
1605,260660,알리코제약,KOSDAQ,93648098310
1606,015710,코콤,KOSDAQ,93612870000
1607,045660,에이텍,KOSDAQ,93585800000
1608,189980,흥국에프엔비,KOSDAQ,93521136910
1609,033830,티비씨,KOSDAQ,93300000000
1610,037330,인지디스플레,KOSDAQ,93256101000
1611,204610,티쓰리,KOSDAQ,93226910800
1612,024890,대원화성,KOSPI,93223083520
1613,354200,엔젠바이오,KOSDAQ,93116500560
1614,054920,한컴위드,KOSDAQ,93116367300
1615,056090,이노시스,KOSDAQ,93078496760
1616,257370,명성티엔에스,KOSDAQ,92999789370
1617,201490,미투온,KOSDAQ,92991865750
1618,064800,젬백스링크,KOSDAQ,92959299870
1619,069510,에스텍,KOSDAQ,92844100000
1620,078000,텔코웨어,KOSPI,92466788180
1621,051490,나라엠앤디,KOSDAQ,92442000000
1622,218150,미래생명자원,KOSDAQ,92381504050
1623,214270,FSN,KOSDAQ,92103782510
1624,023810,인팩,KOSPI,92100000000
1625,031820,콤텍시스템,KOSPI,91999114160
1626,052790,액토즈소프트,KOSDAQ,91778167800
1627,016090,대현,KOSPI,91664381700
1628,304840,피플바이오,KOSDAQ,91521132840
1629,081150,티플랙스,KOSDAQ,91491875540
1630,163730,핑거,KOSDAQ,91451043090
1631,004650,창해에탄올,KOSDAQ,91449305750
1632,008870,금비,KOSPI,91300000000
1633,290090,트윔,KOSDAQ,91281817300
1634,014200,광림,KOSDAQ,91250936176
1635,066310,큐에스아이,KOSDAQ,91232750640
1636,303530,이노뎁,KOSDAQ,91227486570
1637,091590,남화토건,KOSDAQ,91219800000
1638,170790,파이오링크,KOSDAQ,90846372500
1639,263800,데이타솔루션,KOSDAQ,90811728000
1640,173940,에프엔씨엔터,KOSDAQ,90746478100
1641,406820,뷰티스킨,KOSDAQ,90648126000
1642,089790,제이티,KOSDAQ,90467049010
1643,226440,한송네오텍,KOSDAQ,90418067280
1644,000910,유니온,KOSPI,90391274010
1645,038680,에스넷,KOSDAQ,90321082600
1646,327260,RF머트리얼즈,KOSDAQ,90235571700
1647,003780,진양산업,KOSPI,90220000000
1648,175250,아이큐어,KOSDAQ,90140083200
1649,322780,코퍼스코리아,KOSDAQ,90089955875
1650,198940,한주라이트메탈,KOSDAQ,89890644375
1651,000157,두산2우B,KOSPI,89750319000
1652,041520,이라이콤,KOSDAQ,89587165500
1653,393210,토마토시스템,KOSDAQ,89375086080
1654,027830,대성창투,KOSDAQ,89370000000
1655,063440,SM Life Design,KOSDAQ,89296558760
1656,241690,유니테크노,KOSDAQ,89291287050
1657,285800,진영,KOSDAQ,89291075400
1658,309960,LB인베스트먼트,KOSDAQ,89270283955
1659,043260,성호전자,KOSDAQ,89026775128
1660,337840,유엑스엔,KONEX,89024046300
1661,369370,블리츠웨이,KOSDAQ,89022713490
1662,005740,크라운해태홀딩스,KOSPI,88787135060
1663,032790,엠젠솔루션,KOSDAQ,88600810770
1664,123420,위메이드플레이,KOSDAQ,88432481820
1665,163560,동일고무벨트,KOSPI,88404000000
1666,014790,HL D&I,KOSPI,88399833335
1667,142280,녹십자엠에스,KOSDAQ,88375829355
1668,367000,플래티어,KOSDAQ,88288112990
1669,347740,피엔케이피부임상연구센타,KOSDAQ,88231093440
1670,013870,지엠비코리아,KOSPI,88113933600
1671,001260,남광토건,KOSPI,88099845120
1672,002760,보락,KOSPI,88053000000
1673,180060,탑선,KONEX,87961537060
1674,004960,한신공영,KOSPI,87937335200
1675,307180,아이엘사이언스,KOSDAQ,87795449400
1676,006580,대양제지,KOSDAQ,87531000000
1677,038070,서린바이오,KOSDAQ,87441793800
1678,307930,컴퍼니케이,KOSDAQ,87416000000
1679,351330,이삭엔지니어링,KOSDAQ,87195230400
1680,150900,파수,KOSDAQ,87178816560
1681,203690,스피어파워,KOSDAQ,87170899500
1682,134580,탑코미디어,KOSDAQ,87111908485
1683,388790,라이콤,KOSDAQ,87049536300
1684,128540,에코캡,KOSDAQ,86877447300
1685,010960,삼호개발,KOSPI,86875000000
1686,007590,동방아그로,KOSPI,86743965490
1687,012170,아센디오,KOSPI,86730626000
1688,084180,수성샐바시온,KOSDAQ,86698170000
1689,080580,오킨스전자,KOSDAQ,86628560200
1690,036640,HRS,KOSDAQ,86516892000
1691,341170,퓨쳐메디신,KONEX,86372281000
1692,217950,파마리서치바이오,KONEX,86368308750
1693,115500,케이씨에스,KOSDAQ,86280000000
1694,039240,경남스틸,KOSDAQ,86199834780
1695,136410,아셈스,KOSDAQ,86169408920
1696,012790,신일제약,KOSDAQ,85942595550
1697,002140,고려산업,KOSPI,85791622000
1698,046390,삼화네트웍스,KOSDAQ,85482407340
1699,241520,DSC인베스트먼트,KOSDAQ,85381007210
1700,075180,새론오토모티브,KOSPI,85344000000
1701,004910,조광페인트,KOSPI,84992000000
1702,007110,일신석재,KOSPI,84969901170
1703,131030,옵투스제약,KOSDAQ,84965632120
1704,115440,우리넷,KOSDAQ,84958488100
1705,187420,제노포커스,KOSDAQ,84888943900
1706,323280,태성,KOSDAQ,84797092800
1707,064480,브리지텍,KOSDAQ,84743225000
1708,018500,동원금속,KOSPI,84719938596
1709,049480,오픈베이스,KOSDAQ,84683322185
1710,109960,에이프로젠 H&G,KOSDAQ,84612105124
1711,095270,웨이브일렉트로,KOSDAQ,84587596400
